"address","zip_code","num_bed","num_bath","home_area","price"
"13729 Bentongrove Drive Whittier",90605,3,1,1034,690000
"4104 East San Luis Street Compton",90221,2,1,542,300000
"27129 West Purple Sage Court Valencia",91381,3,2,2192,850000
"5413 Diversey Drive Rancho Palos Verdes",90275,4,3,2579,1950000
"2035 Delores Street West Covina",91792,3,2,1683,820000
"10435 Stamy Road Whittier",90604,3,2,1423,625000
"1314 East Sandison Street Wilmington",90744,3,1,996,550000
"1730 East Mardina Street West Covina",91791,5,3,1949,782000
"1750 Old Canyon Drive Hacienda Heights",91745,4,2,2635,300000
"1813 West Santa Cruz Street San Pedro",90732,3,1,1680,1250000
"424 5th Street Manhattan Beach",90266,5,3,2823,4750000
"40424 90th Street West Leona Valley",93551,1,1,416,190000
"1675 Gundry Avenue Long Beach",90813,2,1,820,452000
"10736 Capistrano Avenue Lynwood",90262,3,2,1226,565000
"12316 Newgate Avenue Whittier",90605,3,1,1189,670000
"10415 Greenbush Avenue Whittier",90604,3,1,1512,872000
"16800 Fern Creek Drive La Puente",91744,4,2,1938,880000
"1608 Berkshire Drive Palmdale",93551,5,3,2021,600000
"10829 E Avenue South Littlerock",93543,3,1,1124,225000
"9404 East Ave T14 Littlerock",93543,3,1,1136,360000
"735 East 103rd Street Los Angeles",90002,3,1,1010,550000
"11636 Tigrina Avenue Whittier",90604,4,2,1856,940000
"1350 West 20th Street San Pedro",90732,2,2,1545,980000
"9716 Oak Street Bellflower",90706,3,1,1314,675000
"15363 Jenkins Drive Whittier",90604,3,1,1183,758000
"3807 Chatwin Avenue Long Beach",90808,3,1,1050,1000000
"243 San Rafael Street Pomona",91767,3,1,1241,665000
"218 East 104th Street Los Angeles",90003,4,2,1400,650000
"512 Everett Avenue Monterey Park",91755,4,2,1993,930000
"15621 Starbuck Street Whittier",90603,3,2,1404,810000
"3714 Sungate Drive Palmdale",93551,5,3,3339,650000
"1027 South Malgren Avenue San Pedro",90732,4,3,2229,1250000
"1496 West 3rd Street San Pedro",90732,4,2,2076,1025000
"4524 Glenfinnan Avenue Covina",91723,3,1,1575,770000
"10834 Valley View Avenue Whittier",90604,4,2,1102,775000
"6236 Washington Avenue Whittier",90601,3,1,1396,880000
"245 East 62nd Street Los Angeles",90003,3,1,1104,650000
"622 Orange Blossom Way Azusa",91702,4,5,3704,1348800
"3505 South Gauntlet Drive West Covina",91792,3,2,1206,825000
"2002 Valiant Street Glendora",91741,5,6,5755,2310000
"28214 Ridge View Drive Canyon Country",91387,4,3,2507,1050000
"1712 North Neptune Avenue Wilmington",90744,2,1,1099,631000
"1419 Pass And Covina Road Valinda",91744,3,2,1993,910000
"1247 Coventry Place Palmdale",93551,2,1,1014,425000
"4244 East Ave Q12 Palmdale",93552,2,2,1045,392000
"30707 Cartier Drive Rancho Palos Verdes",90275,4,4,3849,2175000
"37437 42nd Street East Palmdale",93552,4,2,1650,465000
"1616 East Pioneer Drive West Covina",91791,4,2,1642,919000
"1351 West 90th Street Los Angeles",90044,2,1,698,375000
"15022 Dumont Avenue Norwalk",90650,3,1,1422,825000
"28649 Harding Avenue Castaic",91384,3,2,1276,605000
"41645 Chardonnay Avenue Palmdale",93551,5,3,3980,705000
"737 Sandia Avenue La Puente",91746,3,2,1030,749000
"28621 Windbreak Trail Santa Clarita",91350,4,3,3898,1449900
"3831 Virginia Avenue Lynwood",90262,4,2,1644,695000
"4302 Radnor Avenue Lakewood",90713,3,2,1444,187500
"9135 East Fairview Avenue San Gabriel",91775,4,4,2518,1513000
"257 Elderberry Street La Verne",91750,3,2,1040,740000
"45658 St Andrews Street Lancaster",93534,3,2,1529,450000
"230 North Meyer Street San Fernando",91340,4,4,3494,1250000
"744 North Ivescrest Avenue Covina",91724,4,3,1977,1085000
"19537 Ermine Street Canyon Country",91351,4,1,1440,630000
"30510 Cannes Place Castaic",91384,4,3,2690,926000
"1215 West L Street Wilmington",90744,4,2,2107,770000
"2546 East El Segundo Boulevard Compton",90222,3,1,956,440000
"2447 California Street Huntington Park",90255,2,2,1678,682700
"1918 West Palm Drive West Covina",91790,3,2,1035,808000
"29826 Arroyo Oak Lane Castaic",91384,5,4,3600,1635000
"27616 Redwood Way Castaic",91384,4,2,2190,777000
"2801 Mountain Ridge Road West Covina",91791,6,6,5556,3100000
"4302 Randolph Street Bell",90201,2,2,960,619000
"106 East 98th Street Los Angeles",90003,3,2,950,525000
"39300 Bouquet Canyon Road Leona Valley",93551,5,4,2680,880000
"2662 East Madison Street Carson",90810,3,2,919,700000
"15155 Mystic Street Whittier",90604,3,2,1428,830000
"1417 East Puente Avenue West Covina",91791,4,2,1621,795000
"28626 Wildflower Terrace Castaic",91384,3,2,1992,950000
"14538 Lanning Drive Whittier",90604,3,2,1223,805000
"154 South Mountain View Avenue Los Angeles",90057,8,7,6169,1800000
"329 East 60th Street Los Angeles",90003,3,1,1222,540000
"9012 Arrington Avenue Downey",90240,2,1,1404,910000
"15853 Hill Street La Puente",91744,2,1,1158,525000
"9961 Richeon Avenue Downey",90240,3,1,1842,860000
"1337 West 21st Street San Pedro",90732,2,1,1400,875000
"10322 Croesus Avenue Los Angeles",90002,3,1,1027,615000
"44235 Shad Street Lancaster",93536,3,2,1521,467500
"10727 Hickory Street Los Angeles",90059,3,2,840,560000
"2012 East Lucien Street Compton",90222,3,1,898,589000
"8509 Luxor Street Downey",90241,3,2,1835,900000
"28511 Lobelia Lane Valencia",91354,3,2,1419,710000
"332 West Neilson Street Carson",90745,3,2,1662,700000
"506 West F Street Wilmington",90744,3,1,1105,741000
"28601 Windbreak Trail Santa Clarita",91350,6,5,4387,1990000
"631 North Hartley Street West Covina",91790,3,1,1600,778000
"43207 45th Street West Lancaster",93536,3,2,1382,575000
"1325 West 34th Street Long Beach",90810,3,2,1525,760000
"11001 Allegheny Street Sun Valley",91352,4,2,1976,1002500
"16030 La Calma Drive Whittier",90603,3,2,1435,802555
"18708 Kings Row Avenue Cerritos",90703,3,1,1215,820000
"6752 Lindsey Avenue Pico Rivera",90660,2,1,953,650000
"4904 Fratus Drive Temple City",91780,3,1,1539,1150000
"28135 Branch Road Castaic",91384,3,2,1257,650000
"6009 Warwood Road Lakewood",90713,3,2,1200,800000
"2295 Couts Avenue Commerce",90040,3,2,1168,660000
"433 Ardilla Avenue La Puente",91746,4,2,1284,740000
"708 Occidental Drive Claremont",91711,4,2,2697,1173000
"3516 Mayland Avenue Baldwin Park",91706,3,2,1157,750000
"15416 Williams Compton Ca Compton",90221,4,2,1352,630000
"930 North Soldano Avenue Azusa",91702,4,2,1891,838000
"16974 Janine Drive Whittier",90603,3,2,1612,910000
"2061 Gale Avenue Long Beach",90810,3,2,1176,780000
"14546 Allegan Street Whittier",90604,3,2,2079,820000
"2811 Mountain Ridge Road West Covina",91791,4,6,4243,2860000
"3203 Halsey Court West Covina",91791,6,4,5906,2400000
"12120 Cornuta Avenue Downey",90241,3,2,1176,795000
"1217 Woodworth Street San Fernando",91340,2,1,908,850000
"4942 Bellflower Boulevard Lakewood",90713,3,1,1122,750000
"19021 Pleasantdale Street Canyon Country",91351,3,1,920,675000
"5330 Farna Avenue Arcadia",91006,4,2,1765,1101000
"933 Balboa Drive Arcadia",91007,3,1,1562,1505100
"2416 Angela Street West Covina",91792,4,2,1326,812500
"9959 Bonavista Lane Whittier",90604,3,1,1563,800000
"1528 Dunswell Avenue Hacienda Heights",91745,5,3,2784,1260000
"10824 Dorland Drive Whittier",90606,4,2,1857,656500
"1806 Amberidge Way Palmdale",93551,5,3,2587,470000
"2730 East 218th Place Carson",90810,3,2,1210,785000
"1703 West Glenmere Street West Covina",91790,3,2,1610,870000
"1702 Island Avenue Wilmington",90744,3,4,2271,888000
"3006 Cordova Court West Covina",91791,7,6,4664,1480000
"15657 Sack Jr Lane Canyon Country",91387,5,4,3619,955000
"208 South Burris Avenue Compton",90221,2,1,1403,515000
"1115 West M Street Wilmington",90744,3,2,1032,668000
"8312 Iowa Street Downey",90241,2,1,959,720000
"42721 45th Street West Lancaster",93536,3,2,2101,365500
"4258 West Ave K8 Lancaster",93536,3,1,1656,505000
"120 West 83rd Street Los Angeles",90003,3,2,1550,619000
"28613 Windbreak Trail Santa Clarita",91350,5,4,3696,1550000
"3209 Syracuse Avenue Baldwin Park",91706,3,1,1019,740000
"680 Marshall Court Claremont",91711,3,2,1432,765000
"13624 Placid Drive Whittier",90605,3,1,1220,790000
"325 Palm Place Pomona",91767,3,1,898,545000
"10453 Ferina Street Bellflower",90706,3,2,1202,770000
"713 North Foxdale Avenue West Covina",91790,3,2,1841,795000
"4045 West W Avenue Lancaster",93536,3,2,1796,550000
"1545 Windsor Place Palmdale",93551,4,2,1743,475000
"27579 North Weeping Willow Drive Valencia",91354,4,3,2366,895000
"3836 Lyndora Street Lynwood",90262,3,2,1200,680000
"12103 Cornuta Avenue Downey",90242,4,2,1426,930000
"29962 113th Street East Littlerock",93543,3,2,1724,420000
"850 Hood Drive Claremont",91711,4,1,1957,1025000
"27809 South Montereina Drive Rancho Palos Verdes",90275,4,2,1864,1220000
"27973 Skycrest Cir Drive Valencia",91354,4,3,1763,930000
"1221 West 137th Street Compton",90222,3,2,1092,745000
"2200 West Doublegrove Street West Covina",91790,4,2,1783,898000
"12223 Silva Place Cerritos",90703,4,3,2727,1065000
"5516 Halifax Road Arcadia",91007,2,2,1974,1490000
"6703 Cloverly Avenue Arcadia",91007,4,3,2206,1388000
"748 Rio Del Sol Avenue Montebello",90640,4,2,1320,875000
"6059 V�a Toledo La Verne",91750,3,2,1648,975000
"29609 Sturgeon Court Canyon Country",91387,5,3,4004,1035000
"767 East Pacific Street Carson",90745,2,1,888,651000
"1210 Ronan Avenue Wilmington",90744,3,2,1198,715000
"39350 Stallion Drive Palmdale",93551,4,2,3566,870424
"744 Blackrock Court San Dimas",91773,3,2,1440,602000
"38515 36th Street East Palmdale",93550,5,3,1741,460000
"361 Canada Sombre Road La Habra Heights",90631,3,2,1769,880000
"328 Calle Vista Walnut",91789,5,4,3132,1750000
"13230 Dart Street Baldwin Park",91706,4,2,1930,889900
"13735 Dunrobin Avenue Bellflower",90706,3,1,1134,760000
"10457 Hopland Street Bellflower",90706,3,2,1468,810000
"16127 Lear Court La Puente",91744,4,3,1608,850000
"23842 Mission Puebla Valencia",91354,4,2,2662,950000
"40323 168th Street East Palmdale",93591,4,2,1143,404000
"12647 Belinda Court Lynwood",90262,3,3,1618,599000
"14437 Tedemory Drive Whittier",90605,3,1,1965,1011000
"6807 River Drive Bell",90201,3,1,759,545000
"11657 Deerlake Ranch Road Chatsworth",91311,5,6,3741,1582689
"45049 22nd St Street Lancaster",93535,3,2,2080,504000
"5620 Halifax Road Arcadia",91007,4,3,2031,1628000
"39432 Southcliff Way Palmdale",93551,2,2,1014,375250
"43853 Carefree Court Lancaster",93535,4,3,1825,500000
"6127 Casita Court Palmdale",93552,4,2,1554,491000
"15628 Burt Court Canyon Country",91387,4,3,2336,785000
"1531 South Patton Avenue San Pedro",90732,3,3,2209,1249000
"9232 Oak Street Bellflower",90706,4,3,1970,940000
"28410 Orange Pk Drive Castaic",91384,3,3,2380,959900
"14116 South Northwood Avenue Compton",90222,3,1,1072,645000
"1955 East 114th Street Los Angeles",90059,3,1,950,560000
"23527 Windrose Place Valencia",91354,5,3,2506,986000
"631 Occidental Drive Claremont",91711,4,1,2009,930000
"39033 162nd Street East Palmdale",93591,4,2,1837,360000
"1062 Lecouvreur Avenue Wilmington",90744,3,1,977,590000
"2748 East 218th Street Carson",90810,3,1,1267,722500
"970 Hawthorne Place Pomona",91767,2,1,720,445000
"19809 Larbert Street Santa Clarita",91351,3,2,1287,420000
"18635 Bainbury Street Canyon Country",91351,3,2,1344,501000
"18640 Bainbury Street Canyon Country",91351,3,2,1485,540000
"11232 La Serna Drive Whittier",90604,3,2,1176,780000
"29321 Via Milagro Valencia",91354,4,3,3708,1170000
"2185 Saticoy Street Pomona",91767,4,2,1955,765000
"7005 Mayflower Avenue Bell",90201,3,1,1443,805000
"41626 55th Street West Quartz Hill",93536,3,2,1110,435000
"22576 Tulip Court Saugus",91390,4,2,1859,875000
"1821 West Alisal Street West Covina",91790,4,2,1492,738000
"27930 Beacon Street Castaic",91384,3,3,1926,655000
"14417 Colorado Place Canyon Country",91387,4,3,1892,799000
"1828 Jessica Court West Covina",91792,4,3,2001,938000
"10308 Pomering Road Downey",90241,3,2,1313,907500
"42011 Summer Lane Lancaster",93536,3,2,1494,475000
"29524 Big Bend Place Canyon Country",91387,4,3,2588,977000
"1534 West Weymouth Place San Pedro",90732,4,2,2065,1285000
"6201 Elizabeth Lake Road Leona Valley",93551,4,2,2464,900000
"11663 168th Street Artesia",90701,4,1,1424,776000
"39144 Cll Del Sur Green Valley",91390,2,0,882,340000
"13617 Ramona Drive Whittier",90605,3,2,1560,745000
"39421 163rd Street East Palmdale",93591,3,2,1402,400000
"21302 Rockview Terrace Chatsworth",91311,5,6,3741,1608699
"41331 156th Street East Lancaster",93535,3,2,1200,385000
"23427 Robinbrook Place Diamond Bar",91765,4,2,1915,1195000
"27014 West Goldfields Court Valencia",91381,3,3,2755,1020000
"8549 Enramada Avenue Whittier",90605,4,3,3664,1300000
"28413 Old Spgs Road Castaic",91384,5,5,4522,1593382
"3520 Lashbrook Avenue Rosemead",91770,2,1,769,725000
"1409 South Butler Avenue Compton",90221,2,1,1303,510000
"1923 Canova Lane Compton",90221,3,3,1920,720000
"2421 East Gloria Street West Covina",91792,4,2,1715,848000
"28518 North Deer Springs Drive Saugus",91390,4,2,3284,962500
"2326 Scott Avenue Palmdale",93550,3,2,1486,335500
"875 North Garsden Avenue Covina",91724,4,3,1858,780000
"19648 Ermine Street Canyon Country",91351,4,1,1440,730000
"380 West Palm Drive Arcadia",91007,3,2,1455,1520000
"28224 North Via Sonata Drive Valencia",91354,3,3,1784,779000
"27256 Debut Place Valencia",91381,4,3,2772,1236055
"903 North Van Ness Avenue Compton",90221,3,1,1300,490000
"233 South Mills Avenue Claremont",91711,3,2,1269,715000
"29339 Las Terreno Lane Valencia",91354,4,3,3427,1420000
"1782 3rd Street La Verne",91750,3,2,1604,870000
"9725 Rosecrans Avenue Bellflower",90706,2,1,974,715000
"5312 Marshburn Avenue Arcadia",91006,3,2,1208,850000
"17644 Highacres Avenue Lake Los Angeles",93591,3,2,1584,370000
"4750 West Ave M-4 Lancaster",93536,3,2,1464,539220
"8628 W Avenue East Lancaster",93536,3,2,1710,525000
"27790 Summer Grove Place, Unit 71 Valencia",91354,3,3,1603,699900
"10608 Deveron Drive Whittier",90601,3,2,1892,600000
"215 West 60th Street Los Angeles",90003,2,1,1040,475000
"3911 Ivar Avenue Rosemead",91770,4,3,2371,1248000
"28010 Daydream Way Valencia",91354,3,3,1671,815000
"1244 South Ninth Avenue Arcadia",91006,4,3,1858,1400000
"27648 Muir Grove Way Castaic",91384,5,3,3066,890000
"2826 Greenleaf Drive West Covina",91792,4,3,2127,897000
"32509 The Old Road Castaic",91384,4,3,2477,780000
"40002 176th Street East Lake Los Angeles",93591,4,3,1624,442000
"940 Lotus Circle San Dimas",91773,4,3,2121,757000
"117 Rosecrans Place Manhattan Beach",90266,4,4,1908,3000000
"2061 Pso Azul San Dimas",91773,3,2,1856,975000
"22317 Violeta Avenue Hawaiian Gardens",90716,3,1,1108,550000
"1343 West 122nd Street Los Angeles",90044,4,3,2042,800000
"11838 Wilson Avenue Lynwood",90262,2,1,780,590000
"708 East Whitlatch Drive Lancaster",93535,4,2,1971,495000
"268 East Ave Q3 Palmdale",93550,3,1,1107,425000
"5271 West Ave M8 Lancaster",93536,5,2,2334,725000
"11814 Tristan Drive Downey",90241,4,2,1534,870000
"4506 Avenue L13 W Lancaster Ca West Lancaster",93536,3,1,1626,449000
"15122 Leahy Avenue Bellflower",90706,3,3,1400,795000
"12414 Howard Street Whittier",90601,4,2,2138,901500
"1139 South Patton Avenue San Pedro",90732,2,2,1879,780000
"11255 Duncan Avenue Lynwood",90262,4,2,1058,650000
"3725 North Woodhurst Drive Covina",91724,4,2,2582,1397000
"1950 Le Flore Drive La Habra Heights",90631,3,2,1718,880000
"11704 Chadsey Drive Whittier",90604,3,2,1506,770000
"13901 Dunton Drive Whittier",90605,4,3,1988,870000
"12037 Breezewood Drive Whittier",90604,3,2,1630,900000
"18628 Nottingham Lane Rowland Heights",91748,6,5,3551,1800000
"2025 North Locust Avenue Compton",90221,3,1,986,310000
"7941 Lake Knoll Drive Rosemead",91770,3,2,1346,650000
"607 North Eileen Street West Covina",91791,4,3,1954,850000
"29208 Cowboy Court Valencia",91354,4,3,2137,750000
"2341 Valle Drive La Habra Heights",90631,4,3,2670,1200000
"1401 West Victoria Avenue Montebello",90640,4,3,2443,940000
"14402 South Cairn Avenue Compton",90220,2,1,895,630000
"18803 De Voss Avenue Cerritos",90703,5,5,3041,1080000
"129 Eighth Street Manhattan Beach",90266,5,3,3351,6500000
"889 Ottawa Drive Claremont",91711,4,3,2198,975000
"1717 East E Avenue Palmdale",93550,3,2,1536,490000
"4506 West W Avenue Quartz Hill",93536,3,2,1626,449000
"232 30th Place Manhattan Beach",90266,4,3,2039,4300000
"12428 Pasadena Street Whittier",90601,2,1,790,540000
"23300 Summerglen Place Valencia",91354,5,2,2939,1210000
"358 East 76th Street Los Angeles",90003,3,2,1553,570000
"31256 Quail Valley Road Castaic",91384,3,3,1562,850000
"2450 Forbes Avenue Claremont",91711,5,3,2830,1275000
"5548 Columbia Way Quartz Hill",93536,3,2,1804,476000
"2204 East 122nd Street Compton",90222,2,1,1341,530000
"14531 Woodruff Avenue Bellflower",90706,3,3,1699,865000
"2804 East Valley View Avenue West Covina",91792,4,3,2156,875000
"2441 East Gloria Street West Covina",91792,2,2,1076,750000
"24004 Via Vizcaya Valencia",91354,6,3,2720,1200000
"3830 Rosemead Boulevard Rosemead",91770,3,2,2170,1150000
"437 3rd Street Manhattan Beach",90266,5,4,4360,4002047
"2464 Tortosa Avenue Rowland Heights",91748,4,2,1320,770000
"5900 South Figueroa Street Los Angeles",90003,2,1,1161,480000
"532 East E Avenue Lancaster",93535,3,2,1440,437000
"8029 Cheyenne Avenue Downey",90242,2,1,1024,600000
"2005 Scott Road West Covina",91792,3,2,1080,775000
"8535 Portafino Place Whittier",90603,4,3,3170,1625000
"27909 Brookhaven Place Valencia",91354,4,2,1902,889000
"4209 Cypress Avenue El Monte",91731,3,1,1647,725000
"28026 Forst Court Castaic",91384,4,3,1963,900000
"1150 North Fries Avenue Wilmington",90744,2,1,952,590000
"2706 Grand Avenue Huntington Park",90255,2,1,1127,565000
"10844 Juniper Street Los Angeles",90059,2,1,702,508000
"502 West F Street Wilmington",90744,3,1,1175,650000
"14730 Finisterra Place Hacienda Heights",91745,7,7,8368,1595000
"2397 San Benito Court Claremont",91711,4,2,2576,1225000
"1052 East Ghent Street Azusa",91702,3,1,1688,835000
"13926 Nolandale Street La Puente",91746,3,1,1141,770000
"1325 Beaver Way La Verne",91750,4,2,1778,880000
"7901 Pacific Boulevard Huntington Park",90255,2,1,992,620000
"509 East Marshall Street San Gabriel",91776,4,3,1760,1170000
"260 Walnut Avenue Arcadia",91007,1,2,1605,2450000
"30371 Falls Drive Castaic",91384,4,3,1963,920000
"6001 Gregory Avenue Whittier",90601,3,2,1621,765000
"15470 La Subida Drive Hacienda Heights",91745,6,5,4260,1870000
"44320 Date Avenue Lancaster",93534,2,1,830,379000
"10285 Belcher Street Downey",90242,4,2,1331,680000
"13915 Nubia Street Baldwin Park",91706,3,2,1596,770000
"301 North Westridge Avenue Covina",91724,3,2,1721,700000
"21121 East Mesarica Road Covina",91724,4,3,2656,1300000
"3157 Broadway Avenue Walnut Park",90255,3,1,1302,695000
"819 East 153rd Street Compton",90220,3,1,1336,694000
"38650 Angele Trumpet Court Palmdale",93550,4,2,1564,500000
"11713 Toyon Drive Chatsworth",91311,5,5,4301,1982154
"715 East 103rd Street Los Angeles",90002,4,2,1230,375000
"600 East Mission Road San Gabriel",91776,2,1,803,685000
"1216 South Bubblingwell Road West Covina",91790,3,2,1464,695000
"9511 Linden Street Bellflower",90706,3,2,1556,780000
"30556 Beryl Place Castaic",91384,4,3,2786,1025000
"30448 Barcelona Road Castaic",91384,4,3,2243,848800
"3239 Ave S-1 Palmdale",93550,2,2,1298,390000
"7332 East Ave U 3 Littlerock",93543,2,2,1302,405000
"4501 Halkett Avenue Rosemead",91770,3,2,1518,970000
"9714 Val Street Temple City",91780,3,2,2287,1437000
"9638 North Abbotsford Road North Pico Rivera",90660,2,1,834,555000
"14246 Christine Drive Whittier",90605,3,2,2200,990000
"30389 Falls Drive Castaic",91384,4,3,1765,815000
"28618 Gabrial Place Saugus",91390,5,3,3295,1212000
"4318 Rio Hondo Avenue Rosemead",91770,3,2,1108,655000
"1916 East 105th Street Los Angeles",90002,2,2,728,570000
"8628 Avenue E Avenue West Lancaster",93536,3,2,1710,525000
"39533 171st Street East Palmdale",93591,4,2,2487,515000
"28945 Canyon Oak Drive Saugus",91390,5,2,3228,980000
